,ATP,Location,Tournament,Date,Series,Court,Surface,Round,Best of,Winner,Loser,WRank,LRank,WPts,LPts,W1,L1,W2,L2,W3,L3,W4,L4,W5,L5,Wsets,Lsets,Comment,B365W,B365L,CBW,CBL,EXW,EXL,PSW,PSL,UBW,UBL,tourney_id,tourney_name,surface,draw_size,tourney_level,tourney_date,match_num,winner_id,winner_seed,winner_entry,winner_name,winner_hand,winner_ht,winner_ioc,winner_age,winner_rank,winner_rank_points,loser_id,loser_seed,loser_entry,loser_name,loser_hand,loser_ht,loser_ioc,loser_age,loser_rank,loser_rank_points,score,best_of,round,minutes,w_ace,w_df,w_svpt,w_1stIn,w_1stWon,w_2ndWon,w_SvGms,w_bpSaved,w_bpFaced,l_ace,l_df,l_svpt,l_1stIn,l_1stWon,l_2ndWon,l_SvGms,l_bpSaved,l_bpFaced
646,29,Hamburg,Hamburg TMS,2007-05-17,Masters,Outdoor,Clay,2nd Round,3,Davydenko N.,Simon G.,3.0,54.0,2955.0,675.0,6.0,7.0,6.0,4.0,7.0,5.0,,,,,2.0,1.0,Completed,1.22,4.0,1.25,3.85,1.25,3.9,1.388,3.38,1.38,2.95,2007-414,Hamburg Masters,Clay,56,M,2007-05-17,36,103786,3.0,,Davydenko N.,R,178.0,RUS,25.9466119097,3.0,2955.0,104468,,,Simon G.,R,183.0,FRA,22.3764544832,54.0,675.0,6-7(5) 6-4 7-5,3,R32,193.0,2.0,4.0,129.0,80.0,53.0,22.0,17.0,9.0,13.0,2.0,2.0,110.0,63.0,38.0,26.0,17.0,5.0,11.0
647,29,Hamburg,Hamburg TMS,2007-05-17,Masters,Outdoor,Clay,2nd Round,3,Nieminen J.,Mayer F.,23.0,45.0,1170.0,750.0,6.0,2.0,6.0,4.0,,,,,,,2.0,0.0,Completed,1.72,2.0,1.77,2.0,1.7,2.1,1.775,2.19,1.77,2.0,2007-414,Hamburg Masters,Clay,56,M,2007-05-17,30,103813,,,Nieminen J.,L,185.0,FIN,25.8069815195,23.0,1170.0,104252,,,Mayer F.,R,190.0,GER,23.6057494867,42.0,788.0,6-2 6-4,3,R32,66.0,0.0,0.0,55.0,43.0,31.0,7.0,9.0,4.0,5.0,1.0,0.0,60.0,38.0,22.0,8.0,9.0,3.0,7.0
648,29,Hamburg,Hamburg TMS,2007-05-17,Masters,Outdoor,Clay,2nd Round,3,Melzer J.,Gasquet R.,35.0,13.0,865.0,1795.0,6.0,3.0,6.0,4.0,,,,,,,2.0,0.0,Completed,4.5,1.16,4.4,1.2,4.67,1.17,4.75,1.241,4.0,1.23,2007-414,Hamburg Masters,Clay,56,M,2007-05-17,38,103781,,,Melzer J.,L,183.0,AUT,25.9767282683,35.0,865.0,104755,11.0,,Gasquet R.,R,185.0,FRA,20.9034907598,13.0,1870.0,6-3 6-4,3,R32,103.0,3.0,1.0,67.0,41.0,24.0,17.0,9.0,2.0,4.0,1.0,3.0,82.0,46.0,27.0,14.0,10.0,11.0,16.0
649,29,Hamburg,Hamburg TMS,2007-05-17,Masters,Outdoor,Clay,3rd Round,3,Ferrer D.,Ljubicic I.,14.0,8.0,1725.0,2220.0,6.0,3.0,6.0,3.0,,,,,,,2.0,0.0,Completed,1.44,2.62,1.4,2.85,1.4,2.85,1.455,3.0,1.43,2.75,2007-414,Hamburg Masters,Clay,56,M,2007-05-17,42,103970,12.0,,Ferrer D.,R,175.0,ESP,25.1143052704,14.0,1725.0,103344,7.0,,Ljubicic I.,R,193.0,CRO,28.1533196441,8.0,2220.0,6-3 6-3,3,R16,83.0,1.0,0.0,64.0,41.0,27.0,14.0,9.0,3.0,4.0,3.0,1.0,56.0,31.0,22.0,8.0,9.0,3.0,7.0
650,29,Hamburg,Hamburg TMS,2007-05-17,Masters,Outdoor,Clay,3rd Round,3,Moya C.,Blake J.,36.0,9.0,860.0,2180.0,1.0,6.0,6.0,3.0,6.0,3.0,,,,,2.0,1.0,Completed,1.9,1.8,2.0,1.77,2.05,1.75,2.14,1.806,2.0,1.77,2007-414,Hamburg Masters,Clay,56,M,2007-05-17,44,102845,,,Moya C.,R,190.0,ESP,30.7104722793,36.0,860.0,103484,8.0,,Blake J.,R,185.0,USA,27.3757700205,9.0,2180.0,1-6 6-3 6-3,3,R16,88.0,3.0,3.0,86.0,60.0,36.0,12.0,12.0,7.0,11.0,3.0,3.0,73.0,45.0,31.0,11.0,13.0,3.0,8.0
651,29,Hamburg,Hamburg TMS,2007-05-17,Masters,Outdoor,Clay,3rd Round,3,Nadal R.,Andreev I.,2.0,164.0,4875.0,265.0,6.0,4.0,6.0,1.0,,,,,,,2.0,0.0,Completed,1.05,9.0,1.06,8.5,1.07,7.19,1.121,8.45,1.1,7.0,2007-414,Hamburg Masters,Clay,56,M,2007-05-17,48,104745,2.0,,Nadal R.,L,185.0,ESP,20.9445585216,2.0,4875.0,104214,,,Andreev I.,R,185.0,RUS,23.832991102,164.0,265.0,6-4 6-1,3,R16,88.0,2.0,0.0,50.0,37.0,26.0,10.0,8.0,2.0,2.0,1.0,4.0,62.0,39.0,21.0,10.0,9.0,5.0,9.0
652,29,Hamburg,Hamburg TMS,2007-05-17,Masters,Outdoor,Clay,3rd Round,3,Almagro N.,Acasuso J.,52.0,32.0,700.0,885.0,6.0,2.0,6.0,3.0,,,,,,,2.0,0.0,Completed,1.44,2.62,1.6,2.3,1.5,2.45,1.439,3.08,1.5,2.52,2007-414,Hamburg Masters,Clay,56,M,2007-05-17,45,104597,,,Almagro N.,R,183.0,ESP,21.7275838467,52.0,700.0,104076,,,Acasuso J.,R,190.0,ARG,24.5639972621,32.0,885.0,6-2 6-3,3,R16,63.0,6.0,1.0,46.0,33.0,25.0,8.0,9.0,0.0,1.0,1.0,3.0,49.0,22.0,17.0,8.0,8.0,1.0,5.0
653,29,Hamburg,Hamburg TMS,2007-05-17,Masters,Outdoor,Clay,3rd Round,3,Hewitt L.,Davydenko N.,22.0,3.0,1240.0,2955.0,6.0,4.0,2.0,6.0,6.0,4.0,,,,,2.0,1.0,Completed,2.5,1.5,2.2,1.65,2.3,1.6,2.45,1.645,2.43,1.53,2007-414,Hamburg Masters,Clay,56,M,2007-05-17,46,103720,16.0,,Hewitt L.,R,180.0,AUS,26.2149212868,21.0,1255.0,103786,3.0,,Davydenko N.,R,178.0,RUS,25.9466119097,3.0,2955.0,6-4 2-6 6-4,3,R16,140.0,3.0,3.0,92.0,52.0,36.0,22.0,14.0,5.0,8.0,1.0,0.0,85.0,61.0,39.0,15.0,14.0,2.0,5.0
654,29,Hamburg,Hamburg TMS,2007-05-17,Masters,Outdoor,Clay,3rd Round,3,Djokovic N.,Nieminen J.,6.0,23.0,2735.0,1170.0,7.0,5.0,4.0,6.0,6.0,4.0,,,,,2.0,1.0,Completed,1.2,4.33,1.25,3.85,,,1.222,5.1,1.18,4.6,2007-414,Hamburg Masters,Clay,56,M,2007-05-17,43,104925,4.0,,Djokovic N.,R,188.0,SRB,19.9780971937,6.0,2735.0,103813,,,Nieminen J.,L,185.0,FIN,25.8069815195,23.0,1170.0,7-5 4-6 6-4,3,R16,158.0,2.0,0.0,123.0,79.0,44.0,22.0,16.0,14.0,20.0,3.0,0.0,101.0,68.0,45.0,13.0,16.0,4.0,11.0
655,29,Hamburg,Hamburg TMS,2007-05-17,Masters,Outdoor,Clay,3rd Round,3,Gonzalez F.,Melzer J.,5.0,35.0,2760.0,865.0,3.0,6.0,6.0,3.0,6.0,4.0,,,,,2.0,1.0,Completed,1.25,3.75,1.3,3.4,,,1.397,3.32,1.32,3.3,2007-414,Hamburg Masters,Clay,56,M,2007-05-17,47,103602,5.0,,Gonzalez F.,R,183.0,CHI,26.7898699521,5.0,2760.0,103781,,,Melzer J.,L,183.0,AUT,25.9767282683,35.0,865.0,3-6 6-3 6-4,3,R16,101.0,3.0,2.0,76.0,44.0,34.0,20.0,14.0,1.0,3.0,4.0,4.0,89.0,62.0,43.0,11.0,14.0,4.0,7.0
656,30,Portschach,Hypo Group Tennis International,2007-05-20,International,Outdoor,Clay,1st Round,3,Spadea V.,Hrbaty D.,64.0,27.0,564.0,1038.0,6.0,1.0,7.0,5.0,,,,,,,2.0,0.0,Completed,2.0,1.72,2.15,1.67,2.05,1.75,2.23,1.752,2.03,1.75,2007-306,Poertschach,Clay,32,A,2007-05-20,9,102434,,,Spadea V.,R,183.0,USA,32.8377823409,64.0,564.0,103103,5.0,,Hrbaty D.,R,183.0,SVK,29.3744010951,27.0,1038.0,6-1 7-5,3,R32,96.0,4.0,0.0,65.0,34.0,23.0,21.0,10.0,5.0,6.0,2.0,7.0,79.0,34.0,18.0,24.0,9.0,12.0,16.0
657,30,Portschach,Hypo Group Tennis International,2007-05-20,International,Outdoor,Clay,1st Round,3,Hartfield D.,Wawrinka S.,97.0,43.0,426.0,740.0,6.0,2.0,6.0,4.0,,,,,,,2.0,0.0,Completed,2.37,1.53,,,2.25,1.6,2.53,1.613,2.48,1.51,2007-306,Poertschach,Clay,32,A,2007-05-20,10,103701,,,Hartfield D.,R,185.0,ARG,26.2997946612,97.0,426.0,104527,,,Wawrinka S.,R,183.0,SUI,22.1464750171,43.0,740.0,6-2 6-4,3,R32,75.0,3.0,2.0,53.0,35.0,25.0,13.0,9.0,2.0,2.0,1.0,1.0,53.0,29.0,17.0,15.0,9.0,4.0,7.0
658,30,Portschach,Hypo Group Tennis International,2007-05-21,International,Outdoor,Clay,1st Round,3,Montanes A.,Bracciali D.,51.0,111.0,680.0,372.0,6.0,0.0,6.0,4.0,,,,,,,2.0,0.0,Completed,1.36,3.0,1.37,3.0,1.32,3.22,1.397,3.32,1.33,3.2,2007-306,Poertschach,Clay,32,A,2007-05-21,7,103656,,,Montanes A.,R,175.0,ESP,26.4804928131,51.0,680.0,103110,,,Bracciali D.,R,180.0,ITA,29.3579739904,111.0,372.0,6-0 6-4,3,R32,75.0,4.0,1.0,56.0,33.0,24.0,14.0,8.0,6.0,6.0,2.0,2.0,64.0,35.0,22.0,10.0,8.0,5.0,9.0
659,30,Portschach,Hypo Group Tennis International,2007-05-21,International,Outdoor,Clay,1st Round,3,Roddick A.,Peya A.,3.0,99.0,2930.0,423.0,6.0,4.0,7.0,5.0,,,,,,,2.0,0.0,Completed,1.08,7.0,1.12,6.0,1.1,6.25,1.136,7.64,1.13,5.6,2007-306,Poertschach,Clay,32,A,2007-05-21,16,104053,2.0,,Roddick A.,R,188.0,USA,24.7227926078,3.0,2930.0,103580,,WC,Peya A.,R,183.0,AUT,26.8966461328,99.0,423.0,6-4 7-5,3,R32,80.0,2.0,0.0,50.0,34.0,30.0,14.0,11.0,0.0,0.0,6.0,6.0,70.0,37.0,30.0,15.0,11.0,4.0,6.0
660,30,Portschach,Hypo Group Tennis International,2007-05-21,International,Outdoor,Clay,1st Round,3,Pless K.,Berlocq C.,81.0,98.0,499.0,424.0,6.0,3.0,6.0,3.0,,,,,,,2.0,0.0,Completed,2.37,1.53,2.2,1.65,2.15,1.65,2.4,1.667,2.33,1.57,2007-306,Poertschach,Clay,32,A,2007-05-21,15,103709,,,Pless K.,R,188.0,DEN,26.2751540041,81.0,499.0,104122,,Q,Berlocq C.,R,183.0,ARG,24.2929500342,98.0,424.0,6-3 6-3,3,R32,70.0,5.0,1.0,45.0,26.0,21.0,13.0,9.0,3.0,4.0,0.0,2.0,45.0,32.0,17.0,7.0,9.0,1.0,5.0
661,30,Portschach,Hypo Group Tennis International,2007-05-21,International,Outdoor,Clay,1st Round,3,Montcourt M.,Mirnyi M.,141.0,54.0,316.0,635.0,6.0,4.0,6.0,4.0,,,,,,,2.0,0.0,Completed,1.83,1.83,1.93,1.83,1.87,1.87,2.19,1.775,1.88,1.88,2007-306,Poertschach,Clay,32,A,2007-05-21,8,104515,,Q,Montcourt M.,R,183.0,FRA,22.212183436,141.0,316.0,103018,8.0,,Mirnyi M.,R,196.0,BLR,29.8726899384,54.0,635.0,6-4 6-4,3,R32,79.0,1.0,0.0,48.0,30.0,25.0,11.0,10.0,0.0,2.0,6.0,5.0,57.0,36.0,22.0,9.0,10.0,3.0,7.0
662,30,Portschach,Hypo Group Tennis International,2007-05-21,International,Outdoor,Clay,1st Round,3,Starace P.,Koubek S.,53.0,68.0,639.0,552.0,6.0,4.0,6.0,4.0,,,,,,,2.0,0.0,Completed,1.33,3.25,1.35,2.85,1.3,3.34,1.364,3.55,1.37,3.0,2007-306,Poertschach,Clay,32,A,2007-05-21,11,103808,,Q,Starace P.,R,188.0,ITA,25.8507871321,53.0,639.0,102905,,,Koubek S.,L,175.0,AUT,30.379192334,68.0,552.0,6-4 6-4,3,R32,83.0,2.0,2.0,70.0,54.0,38.0,9.0,10.0,6.0,6.0,1.0,3.0,59.0,37.0,27.0,9.0,10.0,1.0,3.0
663,30,Portschach,Hypo Group Tennis International,2007-05-21,International,Outdoor,Clay,1st Round,3,Horna L.,Dolgopolov A.,82.0,224.0,485.0,174.0,6.0,3.0,6.0,0.0,,,,,,,2.0,0.0,Completed,1.3,3.39,,,,,1.257,4.49,1.3,3.4,2007-306,Poertschach,Clay,32,A,2007-05-21,6,103632,,,Horna L.,R,180.0,PER,26.6803559206,82.0,485.0,105238,,Q,Dolgopolov A.,R,180.0,UKR,18.5325119781,224.0,174.0,6-3 6-0,3,R32,43.0,10.0,3.0,40.0,26.0,24.0,8.0,8.0,0.0,0.0,1.0,3.0,39.0,13.0,9.0,9.0,7.0,2.0,6.0
664,30,Portschach,Hypo Group Tennis International,2007-05-21,International,Outdoor,Clay,1st Round,3,Ljubicic I.,Delic A.,7.0,67.0,2260.0,552.0,7.0,6.0,7.0,6.0,,,,,,,2.0,0.0,Completed,1.16,4.5,1.2,4.4,1.2,4.25,1.25,4.6,1.23,4.0,2007-306,Poertschach,Clay,32,A,2007-05-21,5,103344,3.0,,Ljubicic I.,R,193.0,CRO,28.1724845996,7.0,2260.0,104025,,,Delic A.,R,196.0,BIH,24.8898015058,67.0,552.0,7-6(7) 7-6(8),3,R32,112.0,14.0,1.0,85.0,43.0,34.0,26.0,12.0,1.0,2.0,16.0,2.0,82.0,48.0,38.0,19.0,12.0,3.0,4.0
665,30,Portschach,Hypo Group Tennis International,2007-05-21,International,Outdoor,Clay,1st Round,3,Monfils G.,Querrey S.,75.0,66.0,537.0,557.0,6.0,4.0,7.0,5.0,,,,,,,2.0,0.0,Completed,1.72,2.0,1.55,2.4,1.7,2.08,1.806,2.14,1.8,1.97,2007-306,Poertschach,Clay,32,A,2007-05-21,14,104792,,WC,Monfils G.,R,193.0,FRA,20.7173169062,75.0,537.0,105023,,,Querrey S.,R,198.0,USA,19.6194387406,66.0,557.0,6-4 7-5,3,R32,81.0,9.0,1.0,56.0,42.0,33.0,11.0,11.0,0.0,0.0,7.0,2.0,74.0,39.0,26.0,21.0,11.0,5.0,7.0
666,30,Portschach,Hypo Group Tennis International,2007-05-22,International,Outdoor,Clay,1st Round,3,Monaco J.,Melzer J.,47.0,30.0,730.0,920.0,6.0,3.0,6.0,1.0,,,,,,,2.0,0.0,Completed,1.66,2.1,1.65,2.2,1.7,2.1,1.813,2.13,1.82,1.94,2007-306,Poertschach,Clay,32,A,2007-05-22,4,104338,,,Monaco J.,R,185.0,ARG,23.1430527036,47.0,730.0,103781,6.0,,Melzer J.,L,183.0,AUT,25.9958932238,30.0,920.0,6-3 6-1,3,R32,73.0,5.0,0.0,56.0,35.0,23.0,13.0,8.0,5.0,6.0,3.0,2.0,48.0,27.0,13.0,8.0,8.0,2.0,7.0
667,30,Portschach,Hypo Group Tennis International,2007-05-22,International,Outdoor,Clay,1st Round,3,Lapentti N.,Verkerk M.,65.0,711.0,558.0,21.0,6.0,4.0,7.0,6.0,,,,,,,2.0,0.0,Completed,1.38,2.87,1.45,2.7,1.35,3.1,1.412,3.23,1.35,3.1,2007-306,Poertschach,Clay,32,A,2007-05-22,2,102839,,,Lapentti N.,R,188.0,ECU,30.7679671458,65.0,558.0,103280,,,Verkerk M.,R,196.0,NED,28.553045859,711.0,21.0,6-4 7-6(4),3,R32,116.0,7.0,2.0,79.0,46.0,35.0,13.0,11.0,6.0,8.0,7.0,4.0,93.0,55.0,39.0,14.0,11.0,8.0,11.0
668,30,Portschach,Hypo Group Tennis International,2007-05-22,International,Outdoor,Clay,1st Round,3,Hewitt L.,Roitman S.,16.0,83.0,1480.0,484.0,6.0,2.0,6.0,2.0,,,,,,,2.0,0.0,Completed,1.14,5.0,1.16,5.0,1.23,3.89,1.247,4.65,1.17,4.8,2007-306,Poertschach,Clay,32,A,2007-05-22,12,103720,4.0,,Hewitt L.,R,180.0,AUS,26.2340862423,16.0,1480.0,103373,,,Roitman S.,R,185.0,ARG,28.0136892539,83.0,484.0,6-2 6-2,3,R32,67.0,3.0,0.0,48.0,26.0,18.0,13.0,8.0,2.0,3.0,0.0,3.0,47.0,26.0,11.0,9.0,8.0,6.0,11.0
669,30,Portschach,Hypo Group Tennis International,2007-05-22,International,Outdoor,Clay,2nd Round,3,Montanes A.,Montcourt M.,51.0,141.0,680.0,316.0,7.0,6.0,6.0,1.0,,,,,,,2.0,0.0,Completed,1.28,3.5,1.37,3.0,1.35,3.1,1.377,3.45,1.35,3.1,2007-306,Poertschach,Clay,32,A,2007-05-22,20,103656,,,Montanes A.,R,175.0,ESP,26.4804928131,51.0,680.0,104515,,Q,Montcourt M.,R,183.0,FRA,22.212183436,141.0,316.0,7-6(6) 6-1,3,R16,103.0,5.0,5.0,66.0,33.0,24.0,16.0,10.0,1.0,3.0,2.0,2.0,74.0,54.0,28.0,11.0,9.0,5.0,9.0
670,30,Portschach,Hypo Group Tennis International,2007-05-22,International,Outdoor,Clay,2nd Round,3,Horna L.,Ljubicic I.,82.0,7.0,485.0,2260.0,7.0,6.0,6.0,4.0,,,,,,,2.0,0.0,Completed,2.5,1.5,2.7,1.45,2.35,1.55,2.45,1.645,2.5,1.5,2007-306,Poertschach,Clay,32,A,2007-05-22,19,103632,,,Horna L.,R,180.0,PER,26.6803559206,82.0,485.0,103344,3.0,,Ljubicic I.,R,193.0,CRO,28.1724845996,7.0,2260.0,7-6(5) 6-4,3,R16,89.0,5.0,0.0,62.0,43.0,37.0,13.0,11.0,1.0,1.0,13.0,2.0,71.0,36.0,27.0,22.0,11.0,3.0,4.0
671,30,Portschach,Hypo Group Tennis International,2007-05-23,International,Outdoor,Clay,2nd Round,3,Roddick A.,Pless K.,3.0,81.0,2930.0,499.0,6.0,4.0,6.0,3.0,,,,,,,2.0,0.0,Completed,1.11,6.0,1.12,6.0,1.15,5.2,1.182,6.0,1.15,5.1,2007-306,Poertschach,Clay,32,A,2007-05-23,24,104053,2.0,,Roddick A.,R,188.0,USA,24.7227926078,3.0,2930.0,103709,,,Pless K.,R,188.0,DEN,26.2751540041,81.0,499.0,6-4 6-3,3,R16,66.0,6.0,2.0,49.0,34.0,30.0,10.0,10.0,0.0,0.0,7.0,2.0,53.0,28.0,23.0,13.0,9.0,4.0,6.0
672,30,Portschach,Hypo Group Tennis International,2007-05-23,International,Outdoor,Clay,2nd Round,3,Davydenko N.,Lapentti N.,4.0,65.0,2905.0,558.0,6.0,4.0,6.0,2.0,,,,,,,2.0,0.0,Completed,1.08,7.0,1.12,6.0,1.13,5.5,1.099,9.1,1.11,6.2,2007-306,Poertschach,Clay,32,A,2007-05-23,17,103786,1.0,,Davydenko N.,R,178.0,RUS,25.9657768652,4.0,2905.0,102839,,,Lapentti N.,R,188.0,ECU,30.7679671458,65.0,558.0,6-4 6-2,3,R16,85.0,2.0,1.0,50.0,38.0,31.0,7.0,9.0,5.0,5.0,1.0,2.0,66.0,42.0,27.0,9.0,9.0,3.0,6.0
673,30,Portschach,Hypo Group Tennis International,2007-05-23,International,Outdoor,Clay,2nd Round,3,Hartfield D.,Spadea V.,97.0,64.0,426.0,564.0,6.0,4.0,7.0,6.0,,,,,,,2.0,0.0,Completed,1.83,1.83,1.83,1.93,1.87,1.87,2.02,1.893,1.88,1.88,2007-306,Poertschach,Clay,32,A,2007-05-23,21,103701,,,Hartfield D.,R,185.0,ARG,26.2997946612,97.0,426.0,102434,,,Spadea V.,R,183.0,USA,32.8377823409,64.0,564.0,6-4 7-6(5),3,R16,101.0,3.0,3.0,80.0,53.0,36.0,13.0,11.0,2.0,4.0,0.0,0.0,64.0,43.0,31.0,8.0,11.0,6.0,9.0
674,30,Portschach,Hypo Group Tennis International,2007-05-23,International,Outdoor,Clay,2nd Round,3,Monaco J.,Russell M.,47.0,71.0,730.0,548.0,6.0,3.0,6.0,1.0,,,,,,,2.0,0.0,Completed,1.14,5.0,1.22,4.1,1.2,4.25,1.217,5.2,1.18,4.6,2007-306,Poertschach,Clay,32,A,2007-05-23,18,104338,,,Monaco J.,R,185.0,ARG,23.1430527036,47.0,730.0,103188,,,Russell M.,R,173.0,USA,29.054072553,71.0,548.0,6-3 6-1,3,R16,62.0,5.0,0.0,38.0,29.0,25.0,7.0,8.0,0.0,0.0,1.0,1.0,50.0,32.0,19.0,7.0,8.0,4.0,8.0
675,30,Portschach,Hypo Group Tennis International,2007-05-23,International,Outdoor,Clay,2nd Round,3,Hewitt L.,Starace P.,16.0,53.0,1480.0,639.0,6.0,4.0,6.0,4.0,,,,,,,2.0,0.0,Completed,1.36,3.0,1.4,2.85,1.37,2.92,1.417,3.2,1.4,2.85,2007-306,Poertschach,Clay,32,A,2007-05-23,22,103720,4.0,,Hewitt L.,R,180.0,AUS,26.2340862423,16.0,1480.0,103808,,Q,Starace P.,R,188.0,ITA,25.8507871321,53.0,639.0,6-4 6-4,3,R16,90.0,4.0,0.0,68.0,35.0,29.0,19.0,10.0,5.0,5.0,1.0,0.0,61.0,44.0,31.0,10.0,10.0,4.0,6.0
676,31,Paris,French Open,2007-05-27,Grand Slam,Outdoor,Clay,1st Round,5,Safin M.,Vicente F.,25.0,133.0,1095.0,324.0,6.0,1.0,6.0,3.0,6.0,1.0,,,,,3.0,0.0,Completed,1.12,5.5,1.16,5.0,1.13,5.5,1.166,6.41,1.16,5.0,2007-520,Roland Garros,Clay,128,G,2007-05-27,12,103498,22.0,,Safin M.,R,193.0,RUS,27.3319644079,25.0,1095.0,102950,,LL,Vicente F.,R,180.0,ESP,30.2203969884,133.0,324.0,6-1 6-3 6-1,5,R128,84.0,8.0,2.0,56.0,28.0,24.0,18.0,11.0,0.0,1.0,2.0,2.0,83.0,65.0,32.0,5.0,12.0,6.0,14.0
677,31,Paris,French Open,2007-05-27,Grand Slam,Outdoor,Clay,1st Round,5,Starace P.,Minar I.,57.0,211.0,619.0,192.0,4.0,6.0,6.0,1.0,6.0,4.0,7.0,6.0,,,3.0,1.0,Completed,1.1,6.5,1.12,6.0,1.11,5.84,1.125,8.2,1.14,5.3,2007-520,Roland Garros,Clay,128,G,2007-05-27,3,103808,,,Starace P.,R,188.0,ITA,25.8699520876,57.0,619.0,104371,,Q,Minar I.,R,183.0,CZE,23.0171115674,211.0,192.0,4-6 6-1 6-4 7-6(5),5,R128,147.0,0.0,1.0,137.0,104.0,68.0,24.0,20.0,5.0,6.0,8.0,2.0,114.0,67.0,53.0,22.0,19.0,2.0,5.0
678,31,Paris,French Open,2007-05-27,Grand Slam,Outdoor,Clay,1st Round,5,Tipsarevic J.,Vemic D.,80.0,239.0,501.0,160.0,7.0,6.0,6.0,4.0,4.0,6.0,6.0,3.0,,,3.0,1.0,Completed,1.39,2.75,1.4,2.85,1.35,3.1,1.417,3.2,,,2007-520,Roland Garros,Clay,128,G,2007-05-27,11,104386,,,Tipsarevic J.,R,180.0,SRB,22.9295003422,80.0,501.0,102811,,Q,Vemic D.,R,190.0,SRB,30.9431895962,239.0,160.0,7-6(3) 6-4 4-6 6-3,5,R128,168.0,8.0,2.0,117.0,66.0,51.0,30.0,21.0,3.0,7.0,15.0,4.0,128.0,84.0,51.0,27.0,20.0,6.0,11.0
679,31,Paris,French Open,2007-05-28,Grand Slam,Outdoor,Clay,1st Round,5,Davydenko N.,Galvani S.,4.0,117.0,2840.0,352.0,6.0,3.0,6.0,1.0,6.0,1.0,,,,,3.0,0.0,Completed,1.02,12.0,1.04,10.0,1.03,10.5,1.017,40.0,1.02,18.0,2007-520,Roland Garros,Clay,128,G,2007-05-28,17,103786,4.0,,Davydenko N.,R,178.0,RUS,25.9849418207,4.0,2840.0,102999,,,Galvani S.,R,178.0,ITA,29.9822039699,117.0,352.0,6-3 6-1 6-1,5,R128,90.0,3.0,1.0,60.0,37.0,31.0,16.0,12.0,0.0,1.0,1.0,2.0,72.0,47.0,20.0,12.0,11.0,4.0,11.0
680,31,Paris,French Open,2007-05-29,Grand Slam,Outdoor,Clay,1st Round,5,Ascione T.,Cilic M.,168.0,113.0,257.0,364.0,6.0,2.0,6.0,2.0,6.0,1.0,,,,,3.0,0.0,Completed,2.2,1.61,2.2,1.65,2.28,1.58,2.37,1.68,2.28,1.6,2007-520,Roland Garros,Clay,128,G,2007-05-29,2,103693,,WC,Ascione T.,R,188.0,FRA,26.3572895277,168.0,257.0,105227,,Q,Cilic M.,R,198.0,CRO,18.6611909651,113.0,364.0,6-2 6-2 6-1,5,R128,93.0,2.0,2.0,80.0,58.0,41.0,15.0,12.0,9.0,9.0,4.0,2.0,67.0,33.0,22.0,12.0,11.0,4.0,10.0
681,31,Paris,French Open,2007-05-29,Grand Slam,Outdoor,Clay,1st Round,5,Bolelli S.,Verkerk M.,75.0,717.0,538.0,21.0,6.0,1.0,6.0,4.0,6.0,4.0,,,,,3.0,0.0,Completed,1.2,4.33,1.2,4.4,1.17,4.67,1.222,5.11,1.16,5.0,2007-520,Roland Garros,Clay,128,G,2007-05-29,27,104620,,,Bolelli S.,R,183.0,ITA,21.6344969199,75.0,538.0,103280,,,Verkerk M.,R,196.0,NED,28.5722108145,717.0,21.0,6-1 6-4 6-4,5,R128,92.0,11.0,1.0,73.0,48.0,42.0,15.0,14.0,5.0,6.0,7.0,4.0,84.0,46.0,27.0,20.0,13.0,8.0,13.0
682,31,Paris,French Open,2007-05-29,Grand Slam,Outdoor,Clay,1st Round,5,Canas G.,Hanescu V.,22.0,425.0,1272.0,70.0,6.0,3.0,6.0,1.0,6.0,4.0,,,,,3.0,0.0,Completed,1.06,8.0,1.06,8.5,1.07,7.48,1.075,11.75,1.08,7.5,2007-520,Roland Garros,Clay,128,G,2007-05-29,28,103084,19.0,,Canas G.,R,185.0,ARG,29.5030800821,22.0,1272.0,103812,,,Hanescu V.,R,198.0,ROU,25.8507871321,425.0,70.0,6-3 6-1 6-4,5,R128,120.0,12.0,1.0,90.0,59.0,47.0,16.0,13.0,9.0,9.0,2.0,1.0,85.0,59.0,38.0,10.0,13.0,7.0,12.0
683,31,Paris,French Open,2007-05-29,Grand Slam,Outdoor,Clay,1st Round,5,Melzer J.,Acasuso J.,30.0,46.0,920.0,735.0,6.0,4.0,7.0,5.0,6.0,4.0,,,,,3.0,0.0,Completed,2.75,1.4,3.0,1.37,2.92,1.37,3.04,1.446,3.2,1.33,2007-520,Roland Garros,Clay,128,G,2007-05-29,29,103781,27.0,,Melzer J.,L,183.0,AUT,26.0150581793,30.0,920.0,104076,,,Acasuso J.,R,190.0,ARG,24.6023271732,46.0,735.0,6-4 7-5 6-4,5,R128,126.0,6.0,0.0,101.0,66.0,50.0,19.0,16.0,6.0,7.0,2.0,2.0,94.0,47.0,30.0,28.0,16.0,7.0,11.0
