,ATP,Location,Tournament,Date,Series,Court,Surface,Round,Best of,Winner,Loser,WRank,LRank,WPts,LPts,W1,L1,W2,L2,W3,L3,W4,L4,W5,L5,Wsets,Lsets,Comment,B365W,B365L,EXW,EXL,LBW,LBL,PSW,PSL,UBW,UBL,tourney_id,tourney_name,surface,draw_size,tourney_level,tourney_date,match_num,winner_id,winner_seed,winner_entry,winner_name,winner_hand,winner_ht,winner_ioc,winner_age,winner_rank,winner_rank_points,loser_id,loser_seed,loser_entry,loser_name,loser_hand,loser_ht,loser_ioc,loser_age,loser_rank,loser_rank_points,score,best_of,round,minutes,w_ace,w_df,w_svpt,w_1stIn,w_1stWon,w_2ndWon,w_SvGms,w_bpSaved,w_bpFaced,l_ace,l_df,l_svpt,l_1stIn,l_1stWon,l_2ndWon,l_SvGms,l_bpSaved,l_bpFaced
139,6,Melbourne,Australian Open,2008-01-15,Grand Slam,Outdoor,Hard,1st Round,5,Baghdatis M.,Johansson T.,16.0,51.0,1600.0,635.0,7.0,6.0,6.0,2.0,3.0,6.0,6.0,3.0,,,3.0,1.0,Completed,1.22,4.0,1.28,3.46,1.25,3.75,1.274,4.35,1.3,3.45,2008-580,Australian Open,Hard,128,G,2008-01-15,24,104571,15.0,,Baghdatis M.,R,183.0,CYP,22.5763175907,16.0,1600.0,102563,,,Johansson T.,R,180.0,SWE,32.810403833,51.0,635.0,7-6(0) 6-2 3-6 6-3,5,R128,188.0,16.0,4.0,125.0,63.0,52.0,30.0,19.0,7.0,10.0,8.0,5.0,129.0,72.0,48.0,26.0,19.0,11.0,16.0
140,6,Melbourne,Australian Open,2008-01-15,Grand Slam,Outdoor,Hard,1st Round,5,Grosjean S.,Volandri F.,46.0,39.0,661.0,731.0,7.0,6.0,6.0,3.0,7.0,6.0,,,,,3.0,0.0,Completed,1.14,5.0,1.17,4.67,1.2,4.333,1.184,5.94,1.13,5.6,2008-580,Australian Open,Hard,128,G,2008-01-15,11,103206,,,Grosjean S.,R,175.0,FRA,29.6290212183,46.0,661.0,103835,,,Volandri F.,R,183.0,ITA,26.3572895277,39.0,731.0,7-6(3) 6-3 7-6(0),5,R128,138.0,4.0,0.0,96.0,57.0,42.0,22.0,16.0,3.0,7.0,0.0,5.0,112.0,55.0,36.0,24.0,17.0,4.0,10.0
141,6,Melbourne,Australian Open,2008-01-15,Grand Slam,Outdoor,Hard,1st Round,5,Nalbandian D.,Smeets R.,10.0,149.0,1775.0,286.0,6.0,1.0,6.0,1.0,7.0,6.0,,,,,3.0,0.0,Completed,1.04,10.0,1.05,8.5,1.063,8.0,1.065,13.5,1.06,8.5,2008-580,Australian Open,Hard,128,G,2008-01-15,25,103900,10.0,,Nalbandian D.,R,180.0,ARG,26.0342231348,10.0,1775.0,104635,,WC,Smeets R.,L,188.0,AUS,22.1765913758,149.0,286.0,6-1 6-1 7-6(3),5,R128,102.0,4.0,5.0,75.0,39.0,32.0,24.0,13.0,1.0,2.0,6.0,5.0,87.0,38.0,24.0,20.0,13.0,3.0,9.0
142,6,Melbourne,Australian Open,2008-01-15,Grand Slam,Outdoor,Hard,1st Round,5,Istomin D.,Lacko L.,216.0,150.0,193.0,285.0,6.0,3.0,6.0,7.0,7.0,6.0,6.0,1.0,,,3.0,1.0,Completed,2.37,1.53,2.35,1.55,2.375,1.533,2.46,1.641,2.28,1.6,2008-580,Australian Open,Hard,128,G,2008-01-15,22,104797,,WC,Istomin D.,R,188.0,UZB,21.3524982888,216.0,193.0,105041,,Q,Lacko L.,R,185.0,SVK,20.1971252567,150.0,285.0,6-3 6-7(1) 7-6(4) 6-1,5,R128,167.0,5.0,3.0,122.0,79.0,57.0,27.0,20.0,5.0,7.0,8.0,7.0,145.0,79.0,56.0,31.0,20.0,11.0,17.0
143,6,Melbourne,Australian Open,2008-01-15,Grand Slam,Outdoor,Hard,1st Round,5,Cilic M.,Almagro N.,57.0,31.0,615.0,965.0,7.0,6.0,7.0,5.0,6.0,2.0,,,,,3.0,0.0,Completed,1.83,1.83,1.87,1.87,1.833,1.833,1.826,2.11,1.94,1.82,2008-580,Australian Open,Hard,128,G,2008-01-15,13,105227,,,Cilic M.,R,198.0,CRO,19.2936344969,57.0,615.0,104597,27.0,,Almagro N.,R,183.0,ESP,22.3983572895,31.0,965.0,7-6(4) 7-5 6-2,5,R128,131.0,16.0,1.0,103.0,56.0,42.0,29.0,16.0,2.0,4.0,10.0,5.0,101.0,57.0,40.0,17.0,16.0,7.0,12.0
144,6,Melbourne,Australian Open,2008-01-15,Grand Slam,Outdoor,Hard,1st Round,5,Gremelmayr D.,Roitman S.,119.0,72.0,366.0,537.0,6.0,1.0,0.0,6.0,6.0,4.0,7.0,5.0,,,3.0,1.0,Completed,1.53,2.37,1.55,2.35,1.571,2.25,1.69,2.35,1.58,2.32,2008-580,Australian Open,Hard,128,G,2008-01-15,30,103823,,Q,Gremelmayr D.,L,183.0,GER,26.4120465435,119.0,366.0,103373,,,Roitman S.,R,185.0,ARG,28.6652977413,72.0,537.0,6-1 0-6 6-4 7-5,5,R128,146.0,13.0,5.0,126.0,67.0,50.0,27.0,18.0,19.0,23.0,7.0,6.0,115.0,63.0,39.0,28.0,17.0,6.0,11.0
145,6,Melbourne,Australian Open,2008-01-15,Grand Slam,Outdoor,Hard,1st Round,5,Querrey S.,Rochus O.,62.0,56.0,588.0,616.0,6.0,3.0,6.0,2.0,7.0,5.0,,,,,3.0,0.0,Completed,1.9,1.8,1.91,1.83,1.833,1.833,2.25,1.741,1.94,1.82,2008-580,Australian Open,Hard,128,G,2008-01-15,19,105023,,,Querrey S.,R,198.0,USA,20.2710472279,62.0,588.0,103694,,,Rochus O.,R,168.0,BEL,26.9869952088,56.0,616.0,6-3 6-2 7-5,5,R128,118.0,21.0,4.0,82.0,49.0,42.0,17.0,15.0,4.0,6.0,2.0,4.0,104.0,53.0,26.0,26.0,14.0,9.0,15.0
146,6,Melbourne,Australian Open,2008-01-15,Grand Slam,Outdoor,Hard,1st Round,5,Safin M.,Gulbis E.,58.0,61.0,610.0,595.0,6.0,0.0,6.0,4.0,7.0,6.0,,,,,3.0,0.0,Completed,1.38,2.87,1.35,3.0,1.4,2.75,1.476,2.9,1.42,2.78,2008-580,Australian Open,Hard,128,G,2008-01-15,23,103498,,,Safin M.,R,193.0,RUS,27.9644079398,58.0,610.0,105208,,,Gulbis E.,R,190.0,LAT,19.3730321697,61.0,595.0,6-0 6-4 7-6(2),5,R128,114.0,6.0,1.0,84.0,39.0,31.0,28.0,14.0,2.0,3.0,9.0,6.0,109.0,56.0,36.0,23.0,14.0,9.0,14.0
147,6,Melbourne,Australian Open,2008-01-15,Grand Slam,Outdoor,Hard,1st Round,5,Hewitt L.,Darcis S.,22.0,83.0,1385.0,492.0,6.0,0.0,6.0,3.0,6.0,0.0,,,,,3.0,0.0,Completed,1.08,7.0,1.15,5.2,1.143,5.0,1.123,8.3,1.14,5.4,2008-580,Australian Open,Hard,128,G,2008-01-15,21,103720,19.0,,Hewitt L.,R,180.0,AUS,26.8856947296,22.0,1385.0,104327,,,Darcis S.,R,178.0,BEL,23.8384668036,83.0,492.0,6-0 6-3 6-0,5,R128,76.0,14.0,6.0,55.0,30.0,25.0,17.0,11.0,0.0,1.0,1.0,0.0,53.0,26.0,15.0,5.0,10.0,5.0,13.0
148,6,Melbourne,Australian Open,2008-01-15,Grand Slam,Outdoor,Hard,1st Round,5,Melzer J.,Vanek J.,71.0,99.0,540.0,431.0,6.0,3.0,6.0,4.0,6.0,4.0,,,,,3.0,0.0,Completed,1.19,4.33,1.28,3.46,1.25,3.75,1.227,5.0,1.21,4.2,2008-580,Australian Open,Hard,128,G,2008-01-15,14,103781,,,Melzer J.,L,183.0,AUT,26.6475017112,71.0,540.0,103181,,,Vanek J.,R,185.0,CZE,29.7248459959,99.0,431.0,6-3 6-4 6-4,5,R128,99.0,14.0,2.0,78.0,49.0,42.0,15.0,15.0,2.0,4.0,8.0,3.0,107.0,64.0,44.0,15.0,14.0,7.0,12.0
149,6,Melbourne,Australian Open,2008-01-15,Grand Slam,Outdoor,Hard,1st Round,5,Luczak P.,Zabaleta M.,90.0,104.0,464.0,416.0,6.0,1.0,6.0,7.0,6.0,3.0,6.0,4.0,,,3.0,1.0,Completed,1.28,3.5,1.28,3.46,1.333,3.25,1.368,3.52,1.32,3.28,2008-580,Australian Open,Hard,128,G,2008-01-15,26,103429,,,Luczak P.,R,183.0,AUS,28.372347707,90.0,464.0,103151,,,Zabaleta M.,R,183.0,ARG,29.8754277892,104.0,416.0,6-1 6-7(2) 6-3 6-4,5,R128,155.0,11.0,7.0,120.0,76.0,61.0,23.0,20.0,4.0,6.0,13.0,7.0,111.0,51.0,42.0,25.0,18.0,7.0,13.0
150,6,Melbourne,Australian Open,2008-01-15,Grand Slam,Outdoor,Hard,1st Round,5,Blake J.,Massu N.,15.0,69.0,1610.0,544.0,6.0,3.0,6.0,2.0,6.0,2.0,,,,,3.0,0.0,Completed,1.25,3.75,1.33,3.17,1.25,3.75,1.278,4.3,1.29,3.5,2008-580,Australian Open,Hard,128,G,2008-01-15,9,103484,12.0,,Blake J.,R,185.0,USA,28.0465434634,15.0,1610.0,103454,,,Massu N.,R,183.0,CHI,28.2628336756,69.0,544.0,6-3 6-2 6-2,5,R128,96.0,11.0,2.0,80.0,44.0,36.0,20.0,13.0,3.0,4.0,6.0,3.0,76.0,54.0,32.0,7.0,12.0,7.0,13.0
151,6,Melbourne,Australian Open,2008-01-15,Grand Slam,Outdoor,Hard,1st Round,5,Berdych T.,Eschauer W.,13.0,64.0,1685.0,580.0,6.0,4.0,6.0,4.0,6.0,4.0,,,,,3.0,0.0,Completed,1.03,11.0,1.07,7.19,1.03,10.0,1.025,28.5,1.04,11.0,2008-580,Australian Open,Hard,128,G,2008-01-15,8,104607,13.0,,Berdych T.,R,196.0,CZE,22.3244353183,13.0,1685.0,102381,,,Eschauer W.,R,188.0,AUT,33.7193702943,64.0,580.0,6-4 6-4 6-4,5,R128,127.0,10.0,2.0,79.0,51.0,36.0,18.0,15.0,1.0,4.0,9.0,5.0,106.0,58.0,37.0,18.0,15.0,3.0,9.0
152,6,Melbourne,Australian Open,2008-01-15,Grand Slam,Outdoor,Hard,1st Round,5,Hernandez O.,Minar I.,60.0,102.0,602.0,425.0,1.0,6.0,7.0,6.0,6.0,2.0,6.0,1.0,,,3.0,1.0,Completed,6.0,1.11,5.84,1.11,4.5,1.167,5.9,1.185,6.0,1.12,2008-580,Australian Open,Hard,128,G,2008-01-15,7,103169,,,Hernandez O.,R,180.0,ESP,29.7631759069,60.0,602.0,104371,,,Minar I.,R,183.0,CZE,23.6495550992,102.0,425.0,1-6 7-6(5) 6-2 6-1,5,R128,122.0,10.0,4.0,107.0,65.0,51.0,19.0,18.0,4.0,8.0,3.0,2.0,96.0,55.0,32.0,25.0,16.0,4.0,9.0
153,6,Melbourne,Australian Open,2008-01-15,Grand Slam,Outdoor,Hard,1st Round,5,Tursunov D.,Malisse X.,32.0,156.0,965.0,270.0,6.0,7.0,5.0,7.0,6.0,2.0,6.0,1.0,6.0,3.0,3.0,2.0,Completed,1.5,2.5,1.6,2.3,1.571,2.25,1.568,2.66,1.54,2.42,2008-580,Australian Open,Hard,128,G,2008-01-15,20,104098,32.0,,Tursunov D.,R,185.0,RUS,25.0896646133,32.0,965.0,103598,,,Malisse X.,R,185.0,BEL,27.4880219028,156.0,270.0,6-7(1) 5-7 6-2 6-1 6-3,5,R128,183.0,15.0,1.0,140.0,90.0,66.0,32.0,24.0,5.0,7.0,11.0,4.0,138.0,74.0,56.0,32.0,24.0,8.0,15.0
154,6,Melbourne,Australian Open,2008-01-15,Grand Slam,Outdoor,Hard,1st Round,5,Russell M.,Fognini F.,101.0,94.0,426.0,444.0,6.0,1.0,4.0,6.0,6.0,2.0,3.0,6.0,6.0,3.0,3.0,2.0,Completed,1.28,3.5,1.32,3.22,1.3,3.4,1.323,3.8,1.29,3.5,2008-580,Australian Open,Hard,128,G,2008-01-15,10,103188,,,Russell M.,R,173.0,USA,29.7056810404,101.0,426.0,104926,,,Fognini F.,R,178.0,ITA,20.643394935,94.0,444.0,6-1 4-6 6-2 3-6 6-3,5,R128,183.0,6.0,3.0,135.0,94.0,63.0,26.0,22.0,2.0,5.0,6.0,9.0,128.0,58.0,38.0,36.0,21.0,5.0,11.0
155,6,Melbourne,Australian Open,2008-01-15,Grand Slam,Outdoor,Hard,1st Round,5,Santoro F.,Isner J.,36.0,109.0,852.0,407.0,6.0,2.0,6.0,2.0,6.0,4.0,,,,,3.0,0.0,Completed,1.4,2.75,1.45,2.65,1.4,2.75,1.426,3.15,1.38,2.95,2008-580,Australian Open,Hard,128,G,2008-01-15,2,102148,,,Santoro F.,R,178.0,FRA,35.0965092402,36.0,852.0,104545,,,Isner J.,R,206.0,USA,22.7186858316,109.0,407.0,6-2 6-2 6-4,5,R128,110.0,3.0,0.0,67.0,41.0,29.0,21.0,13.0,1.0,2.0,11.0,6.0,80.0,56.0,37.0,7.0,13.0,3.0,9.0
156,6,Melbourne,Australian Open,2008-01-15,Grand Slam,Outdoor,Hard,1st Round,5,Spadea V.,Stepanek R.,80.0,30.0,515.0,985.0,2.0,6.0,2.0,6.0,7.0,5.0,6.0,2.0,6.0,3.0,3.0,2.0,Completed,4.0,1.22,3.35,1.3,3.75,1.25,4.24,1.282,3.8,1.25,2008-580,Australian Open,Hard,128,G,2008-01-15,29,102434,,,Spadea V.,R,183.0,USA,33.4893908282,80.0,515.0,103285,30.0,,Stepanek R.,R,185.0,CZE,29.1307323751,30.0,985.0,2-6 2-6 7-5 6-2 6-3,5,R128,186.0,0.0,8.0,146.0,81.0,57.0,34.0,23.0,9.0,14.0,8.0,1.0,126.0,72.0,48.0,32.0,22.0,3.0,8.0
157,6,Melbourne,Australian Open,2008-01-15,Grand Slam,Outdoor,Hard,1st Round,5,Gonzalez F.,Economidis K.,7.0,142.0,2005.0,299.0,6.0,4.0,7.0,6.0,6.0,1.0,,,,,3.0,0.0,Completed,1.05,9.0,1.07,7.19,1.063,8.0,1.067,13.0,1.07,7.8,2008-580,Australian Open,Hard,128,G,2008-01-15,16,103602,7.0,,Gonzalez F.,R,183.0,CHI,27.4606433949,7.0,2005.0,103077,,Q,Economidis K.,R,188.0,GRE,30.1984941821,142.0,299.0,6-4 7-6(2) 6-1,5,R128,110.0,10.0,4.0,87.0,51.0,42.0,23.0,15.0,1.0,1.0,2.0,4.0,88.0,52.0,34.0,18.0,14.0,3.0,6.0
158,6,Melbourne,Australian Open,2008-01-15,Grand Slam,Outdoor,Hard,1st Round,5,Federer R.,Hartfield D.,1.0,107.0,7180.0,410.0,6.0,0.0,6.0,3.0,6.0,0.0,,,,,3.0,0.0,Completed,1.005,26.0,1.01,13.5,1.002,34.0,1.01,71.0,1.01,25.0,2008-580,Australian Open,Hard,128,G,2008-01-15,1,103819,1.0,,Federer R.,R,185.0,SUI,26.4339493498,1.0,7180.0,103701,,,Hartfield D.,R,185.0,ARG,26.9514031485,107.0,410.0,6-0 6-3 6-0,5,R128,72.0,11.0,1.0,65.0,50.0,42.0,7.0,11.0,2.0,2.0,3.0,1.0,62.0,40.0,21.0,5.0,10.0,3.0,10.0
159,6,Melbourne,Australian Open,2008-01-16,Grand Slam,Outdoor,Hard,2nd Round,5,Koubek S.,Calleri A.,68.0,41.0,556.0,700.0,6.0,3.0,7.0,6.0,7.0,6.0,,,,,3.0,0.0,Completed,2.1,1.66,2.05,1.75,2.0,1.727,2.06,1.862,2.03,1.75,2008-580,Australian Open,Hard,128,G,2008-01-16,93,102905,,,Koubek S.,L,175.0,AUT,31.0308008214,68.0,556.0,102860,,,Calleri A.,R,183.0,ARG,31.3319644079,41.0,700.0,6-3 7-6(6) 7-6(5),5,R64,133.0,3.0,2.0,119.0,76.0,54.0,29.0,17.0,5.0,6.0,6.0,4.0,100.0,53.0,40.0,29.0,16.0,2.0,4.0
160,6,Melbourne,Australian Open,2008-01-16,Grand Slam,Outdoor,Hard,2nd Round,5,Nieminen J.,Levine J.,26.0,170.0,1075.0,242.0,6.0,2.0,7.0,5.0,7.0,6.0,,,,,3.0,0.0,Completed,1.11,6.0,1.15,5.2,1.143,5.0,1.143,7.3,1.12,6.0,2008-580,Australian Open,Hard,128,G,2008-01-16,91,103813,24.0,,Nieminen J.,L,185.0,FIN,26.4777549624,26.0,1075.0,105028,,WC,Levine J.,L,175.0,CAN,20.2491444216,170.0,242.0,6-2 7-5 7-6(2),5,R64,143.0,4.0,7.0,102.0,74.0,52.0,9.0,16.0,5.0,10.0,7.0,6.0,123.0,68.0,40.0,22.0,16.0,15.0,23.0
161,6,Melbourne,Australian Open,2008-01-16,Grand Slam,Outdoor,Hard,2nd Round,5,Karlovic I.,Sela D.,24.0,66.0,1360.0,573.0,6.0,7.0,6.0,4.0,6.0,3.0,6.0,1.0,,,3.0,1.0,Completed,1.3,3.39,1.3,3.45,1.286,3.5,1.385,3.4,1.35,3.1,2008-580,Australian Open,Hard,128,G,2008-01-16,86,103333,20.0,,Karlovic I.,R,208.0,CRO,28.8761122519,24.0,1360.0,104534,,,Sela D.,R,175.0,ISR,22.7789185489,66.0,573.0,6-7(5) 6-4 6-3 6-1,5,R64,165.0,15.0,1.0,122.0,77.0,63.0,22.0,19.0,4.0,4.0,0.0,1.0,128.0,89.0,52.0,28.0,19.0,8.0,13.0
162,6,Melbourne,Australian Open,2008-01-16,Grand Slam,Outdoor,Hard,2nd Round,5,Gicquel M.,Wawrinka S.,73.0,29.0,535.0,995.0,6.0,2.0,3.0,6.0,7.0,6.0,2.0,1.0,,,2.0,1.0,Retired,5.0,1.14,4.67,1.17,4.5,1.167,6.4,1.167,4.6,1.18,2008-580,Australian Open,Hard,128,G,2008-01-16,87,102967,,,Gicquel M.,R,188.0,FRA,30.7926078029,73.0,535.0,104527,26.0,,Wawrinka S.,R,183.0,SUI,22.7980835044,29.0,995.0,6-2 3-6 7-6(5) 2-1 RET,5,R64,171.0,2.0,3.0,110.0,65.0,41.0,28.0,15.0,5.0,8.0,9.0,3.0,109.0,59.0,44.0,21.0,17.0,3.0,8.0
163,6,Melbourne,Australian Open,2008-01-16,Grand Slam,Outdoor,Hard,2nd Round,5,Nadal R.,Serra F.,2.0,88.0,5780.0,466.0,6.0,0.0,6.0,2.0,6.0,2.0,,,,,3.0,0.0,Completed,1.02,12.0,1.04,9.25,1.05,8.5,1.043,19.0,1.05,9.5,2008-580,Australian Open,Hard,128,G,2008-01-16,96,104745,2.0,,Nadal R.,L,185.0,ESP,21.6153319644,2.0,5780.0,103722,,,Serra F.,R,180.0,FRA,26.8747433265,88.0,466.0,6-0 6-2 6-2,5,R64,92.0,9.0,1.0,67.0,48.0,37.0,8.0,11.0,1.0,3.0,0.0,2.0,63.0,45.0,22.0,3.0,11.0,5.0,14.0
164,6,Melbourne,Australian Open,2008-01-16,Grand Slam,Outdoor,Hard,2nd Round,5,Youzhny M.,Seppi A.,14.0,48.0,1670.0,659.0,4.0,6.0,7.0,5.0,6.0,3.0,7.0,6.0,,,3.0,1.0,Completed,1.14,5.0,1.17,4.67,1.125,5.5,1.164,6.5,1.17,4.8,2008-580,Australian Open,Hard,128,G,2008-01-16,85,104022,14.0,,Youzhny M.,R,183.0,RUS,25.5550992471,14.0,1670.0,104312,,,Seppi A.,R,190.0,ITA,23.8959616701,48.0,659.0,4-6 7-5 6-3 7-6(4),5,R64,199.0,8.0,6.0,146.0,91.0,68.0,28.0,22.0,8.0,12.0,6.0,3.0,124.0,65.0,48.0,30.0,21.0,7.0,12.0
165,6,Melbourne,Australian Open,2008-01-16,Grand Slam,Outdoor,Hard,2nd Round,5,Fish M.,Robredo T.,43.0,12.0,685.0,1705.0,6.0,1.0,6.0,2.0,6.0,3.0,,,,,3.0,0.0,Completed,1.9,1.8,1.95,1.8,2.0,1.727,2.01,1.901,1.97,1.8,2008-580,Australian Open,Hard,128,G,2008-01-16,92,103888,,,Fish M.,R,188.0,USA,26.0971937029,43.0,685.0,103990,11.0,,Robredo T.,R,180.0,ESP,25.7056810404,12.0,1705.0,6-1 6-2 6-3,5,R64,94.0,4.0,5.0,70.0,40.0,33.0,15.0,12.0,2.0,3.0,1.0,5.0,82.0,52.0,27.0,12.0,12.0,7.0,14.0
166,6,Melbourne,Australian Open,2008-01-16,Grand Slam,Outdoor,Hard,2nd Round,5,Simon G.,Schuettler R.,33.0,92.0,955.0,453.0,6.0,2.0,6.0,2.0,6.0,1.0,,,,,3.0,0.0,Completed,1.57,2.25,1.7,2.1,1.615,2.2,1.69,2.35,1.74,2.04,2008-580,Australian Open,Hard,128,G,2008-01-16,95,104468,28.0,,Simon G.,R,183.0,FRA,23.0472279261,33.0,955.0,102783,,,Schuettler R.,R,180.0,GER,31.7207392197,92.0,453.0,6-2 6-2 6-1,5,R64,88.0,4.0,2.0,70.0,51.0,37.0,12.0,11.0,2.0,2.0,1.0,1.0,75.0,47.0,25.0,13.0,12.0,10.0,17.0
167,6,Melbourne,Australian Open,2008-01-16,Grand Slam,Outdoor,Hard,2nd Round,5,Andreev I.,Vliegen K.,35.0,105.0,890.0,412.0,7.0,5.0,7.0,5.0,6.0,2.0,,,,,3.0,0.0,Completed,1.57,2.25,1.55,2.35,1.571,2.25,1.735,2.26,1.67,2.15,2008-580,Australian Open,Hard,128,G,2008-01-16,82,104214,31.0,,Andreev I.,R,185.0,RUS,24.5037645448,35.0,890.0,104019,,,Vliegen K.,R,193.0,BEL,25.5633127995,105.0,412.0,7-5 7-5 6-2,5,R64,132.0,2.0,8.0,103.0,68.0,54.0,18.0,16.0,8.0,8.0,5.0,3.0,99.0,75.0,46.0,15.0,16.0,7.0,11.0
168,6,Melbourne,Australian Open,2008-01-16,Grand Slam,Outdoor,Hard,2nd Round,5,Davydenko N.,Mahut N.,4.0,44.0,2825.0,683.0,6.0,4.0,6.0,0.0,6.0,3.0,,,,,3.0,0.0,Completed,1.08,7.0,1.13,5.5,1.125,5.5,1.118,8.65,1.08,7.4,2008-580,Australian Open,Hard,128,G,2008-01-16,88,103786,4.0,,Davydenko N.,R,178.0,RUS,26.6173853525,4.0,2825.0,103917,,,Mahut N.,R,190.0,FRA,25.9794661191,44.0,683.0,6-4 6-0 6-3,5,R64,113.0,3.0,2.0,91.0,70.0,43.0,8.0,13.0,7.0,11.0,3.0,7.0,75.0,50.0,23.0,8.0,12.0,4.0,13.0
169,6,Melbourne,Australian Open,2008-01-16,Grand Slam,Outdoor,Hard,2nd Round,5,Kohlschreiber P.,Korolev E.,27.0,82.0,1075.0,492.0,6.0,4.0,6.0,2.0,0.0,1.0,,,,,2.0,0.0,Retired,1.22,4.0,1.25,3.9,1.25,3.75,1.238,4.8,1.23,4.0,2008-580,Australian Open,Hard,128,G,2008-01-16,90,104259,29.0,,Kohlschreiber P.,R,178.0,GER,24.2464065708,27.0,1075.0,105095,,,Korolev E.,R,185.0,KAZ,19.9151266256,82.0,492.0,6-4 6-2 0-1 RET,5,R64,85.0,6.0,1.0,49.0,29.0,23.0,14.0,9.0,1.0,1.0,3.0,5.0,69.0,42.0,32.0,9.0,10.0,6.0,9.0
170,6,Melbourne,Australian Open,2008-01-16,Grand Slam,Outdoor,Hard,2nd Round,5,Gasquet R.,Lopez F.,8.0,37.0,1895.0,840.0,6.0,2.0,6.0,1.0,6.0,3.0,,,,,3.0,0.0,Completed,1.28,3.5,1.32,3.22,1.28,3.5,1.313,3.9,1.28,3.55,2008-580,Australian Open,Hard,128,G,2008-01-16,81,104755,8.0,,Gasquet R.,R,185.0,FRA,21.5742642026,8.0,1895.0,103852,,,Lopez F.,L,188.0,ESP,26.3162217659,37.0,840.0,6-2 6-1 6-3,5,R64,88.0,8.0,1.0,59.0,41.0,32.0,16.0,12.0,0.0,0.0,3.0,5.0,86.0,55.0,28.0,14.0,12.0,5.0,11.0
171,6,Melbourne,Australian Open,2008-01-16,Grand Slam,Outdoor,Hard,2nd Round,5,Roddick A.,Berrer M.,6.0,54.0,2530.0,621.0,6.0,2.0,6.0,2.0,6.0,4.0,,,,,3.0,0.0,Completed,1.03,11.0,1.04,9.25,1.04,9.0,1.038,21.0,1.04,11.0,2008-580,Australian Open,Hard,128,G,2008-01-16,89,104053,6.0,,Roddick A.,R,188.0,USA,25.3744010951,6.0,2530.0,103582,,,Berrer M.,L,193.0,GER,27.537303217,54.0,621.0,6-2 6-2 6-4,5,R64,117.0,10.0,1.0,75.0,57.0,46.0,9.0,13.0,2.0,3.0,6.0,7.0,101.0,63.0,41.0,12.0,13.0,12.0,18.0
172,6,Melbourne,Australian Open,2008-01-17,Grand Slam,Outdoor,Hard,2nd Round,5,Berdych T.,Hernandez O.,13.0,60.0,1685.0,602.0,6.0,2.0,6.0,1.0,6.0,3.0,,,,,3.0,0.0,Completed,1.01,15.0,1.02,11.5,1.02,11.0,1.024,31.0,1.01,25.0,2008-580,Australian Open,Hard,128,G,2008-01-17,68,104607,13.0,,Berdych T.,R,196.0,CZE,22.3244353183,13.0,1685.0,103169,,,Hernandez O.,R,180.0,ESP,29.7631759069,60.0,602.0,6-2 6-1 6-3,5,R64,91.0,9.0,4.0,65.0,39.0,35.0,14.0,12.0,2.0,2.0,1.0,2.0,71.0,48.0,31.0,6.0,12.0,5.0,11.0
173,6,Melbourne,Australian Open,2008-01-17,Grand Slam,Outdoor,Hard,2nd Round,5,Monaco J.,Delic A.,23.0,136.0,1380.0,314.0,6.0,3.0,7.0,6.0,5.0,7.0,6.0,7.0,8.0,6.0,3.0,2.0,Completed,1.22,4.0,1.28,3.46,1.25,3.75,1.299,4.05,1.3,3.4,2008-580,Australian Open,Hard,128,G,2008-01-17,67,104338,21.0,,Monaco J.,R,185.0,ARG,23.794661191,23.0,1380.0,104025,,Q,Delic A.,R,196.0,BIH,25.5414099932,136.0,314.0,6-3 7-6(6) 5-7 6-7(8) 8-6,5,R64,251.0,4.0,7.0,195.0,145.0,100.0,29.0,30.0,9.0,14.0,17.0,12.0,192.0,107.0,81.0,41.0,29.0,10.0,16.0
174,6,Melbourne,Australian Open,2008-01-17,Grand Slam,Outdoor,Hard,2nd Round,5,Tipsarevic J.,Verdasco F.,49.0,28.0,657.0,1050.0,7.0,5.0,7.0,6.0,7.0,6.0,,,,,3.0,0.0,Completed,3.39,1.3,3.35,1.3,3.0,1.364,3.25,1.408,3.0,1.37,2008-580,Australian Open,Hard,128,G,2008-01-17,66,104386,,,Tipsarevic J.,R,180.0,SRB,23.5619438741,49.0,657.0,104269,25.0,,Verdasco F.,L,188.0,ESP,24.1642710472,28.0,1050.0,7-5 7-6(3) 7-6(3),5,R64,160.0,8.0,2.0,111.0,72.0,55.0,23.0,18.0,0.0,3.0,15.0,6.0,110.0,80.0,57.0,13.0,18.0,2.0,6.0
175,6,Melbourne,Australian Open,2008-01-17,Grand Slam,Outdoor,Hard,2nd Round,5,Federer R.,Santoro F.,1.0,36.0,7180.0,852.0,6.0,1.0,6.0,2.0,6.0,0.0,,,,,3.0,0.0,Completed,1.005,17.0,1.01,13.5,1.01,15.0,1.017,41.0,1.02,15.0,2008-580,Australian Open,Hard,128,G,2008-01-17,65,103819,1.0,,Federer R.,R,185.0,SUI,26.4339493498,1.0,7180.0,102148,,,Santoro F.,R,178.0,FRA,35.0965092402,36.0,852.0,6-1 6-2 6-0,5,R64,80.0,6.0,1.0,61.0,42.0,32.0,15.0,11.0,2.0,2.0,2.0,0.0,69.0,45.0,20.0,9.0,10.0,7.0,14.0
