,ATP,Location,Tournament,Date,Series,Court,Surface,Round,Best of,Winner,Loser,WRank,LRank,WPts,LPts,W1,L1,W2,L2,W3,L3,W4,L4,W5,L5,Wsets,Lsets,Comment,B365W,B365L,EXW,EXL,LBW,LBL,PSW,PSL,SJW,SJL,MaxW,MaxL,AvgW,AvgL,tourney_id,tourney_name,surface,draw_size,tourney_level,tourney_date,match_num,winner_id,winner_seed,winner_entry,winner_name,winner_hand,winner_ht,winner_ioc,winner_age,winner_rank,winner_rank_points,loser_id,loser_seed,loser_entry,loser_name,loser_hand,loser_ht,loser_ioc,loser_age,loser_rank,loser_rank_points,score,best_of,round,minutes,w_ace,w_df,w_svpt,w_1stIn,w_1stWon,w_2ndWon,w_SvGms,w_bpSaved,w_bpFaced,l_ace,l_df,l_svpt,l_1stIn,l_1stWon,l_2ndWon,l_SvGms,l_bpSaved,l_bpFaced
37,3,Doha,Qatar Exxon Mobil Open,2013-01-01,ATP250,Outdoor,Hard,1st Round,3,Ferrer D.,Brown D.,5.0,167.0,6505.0,322.0,5.0,7.0,6.0,3.0,6.0,2.0,,,,,2.0,1.0,Completed,1.03,15.0,1.03,10.0,1.04,9.0,1.03,15.56,1.03,10.0,1.05,17.0,1.03,11.62,2013-451,Doha,Hard,32,A,2013-01-01,1,103970,1.0,,Ferrer D.,R,175.0,ESP,30.7488021903,5.0,6505.0,104460,,Q,Brown D.,R,196.0,GER,28.0629705681,167.0,322.0,5-7 6-3 6-2,3,R32,154.0,2.0,5.0,86.0,55.0,41.0,17.0,15.0,4.0,6.0,14.0,3.0,101.0,64.0,40.0,18.0,14.0,6.0,10.0
38,3,Doha,Qatar Exxon Mobil Open,2013-01-01,ATP250,Outdoor,Hard,1st Round,3,Kubot L.,Lopez F.,74.0,40.0,675.0,1005.0,6.0,4.0,6.0,2.0,,,,,,,2.0,0.0,Completed,2.62,1.44,2.5,1.5,2.62,1.44,2.68,1.52,2.63,1.44,2.92,1.52,2.6,1.47,2013-451,Doha,Hard,32,A,2013-01-01,8,103997,,,Kubot L.,R,190.0,POL,30.6283367556,74.0,675.0,103852,7.0,,Lopez F.,L,188.0,ESP,31.279945243,40.0,1005.0,6-4 6-2,3,R32,76.0,7.0,1.0,59.0,44.0,29.0,8.0,9.0,4.0,6.0,6.0,4.0,60.0,29.0,16.0,12.0,9.0,4.0,9.0
39,3,Doha,Qatar Exxon Mobil Open,2013-01-02,ATP250,Outdoor,Hard,2nd Round,3,Brands D.,Safwat M.,153.0,455.0,367.0,78.0,4.0,6.0,6.0,3.0,6.0,2.0,,,,,2.0,1.0,Completed,1.11,6.5,1.11,6.0,1.12,5.5,1.11,7.93,1.13,6.0,1.13,9.0,1.11,6.21,2013-451,Doha,Hard,32,A,2013-01-02,21,104978,,Q,Brands D.,R,196.0,GER,25.4592744695,153.0,367.0,105633,,WC,Safwat M.,R,183.0,EGY,22.2833675565,456.0,78.0,4-6 6-3 6-2,3,R16,102.0,9.0,1.0,86.0,56.0,43.0,17.0,14.0,4.0,6.0,4.0,1.0,75.0,49.0,37.0,10.0,13.0,3.0,7.0
40,3,Doha,Qatar Exxon Mobil Open,2013-01-02,ATP250,Outdoor,Hard,2nd Round,3,Lorenzi P.,Rosol L.,64.0,73.0,744.0,679.0,6.0,0.0,6.0,4.0,,,,,,,2.0,0.0,Completed,3.25,1.33,3.3,1.3,3.0,1.36,3.52,1.35,2.88,1.36,3.8,1.4,3.19,1.33,2013-451,Doha,Hard,32,A,2013-01-02,18,103893,,,Lorenzi P.,R,183.0,ITA,31.0444900753,64.0,744.0,104586,,,Rosol L.,R,196.0,CZE,27.4387405886,73.0,679.0,6-0 6-4,3,R16,65.0,1.0,0.0,42.0,25.0,20.0,11.0,8.0,0.0,1.0,2.0,1.0,56.0,31.0,17.0,8.0,8.0,5.0,10.0
41,3,Doha,Qatar Exxon Mobil Open,2013-01-02,ATP250,Outdoor,Hard,2nd Round,3,Davydenko N.,Youzhny M.,44.0,25.0,885.0,1335.0,7.0,5.0,6.0,3.0,,,,,,,2.0,0.0,Completed,1.66,2.1,1.75,2.0,1.83,1.83,1.83,2.09,1.67,2.1,1.83,2.22,1.73,2.04,2013-451,Doha,Hard,32,A,2013-01-02,19,103786,,,Davydenko N.,R,178.0,RUS,31.5811088296,44.0,885.0,104022,4.0,,Youzhny M.,R,183.0,RUS,30.5188227242,25.0,1335.0,7-5 6-3,3,R16,101.0,1.0,1.0,67.0,43.0,33.0,14.0,11.0,1.0,1.0,3.0,2.0,74.0,40.0,23.0,21.0,10.0,4.0,6.0
42,3,Doha,Qatar Exxon Mobil Open,2013-01-02,ATP250,Outdoor,Hard,2nd Round,3,Bolelli S.,Kubot L.,84.0,74.0,623.0,675.0,2.0,6.0,6.0,4.0,6.0,4.0,,,,,2.0,1.0,Completed,2.62,1.44,2.65,1.45,2.5,1.5,3.05,1.43,2.5,1.5,3.05,1.57,2.63,1.46,2013-451,Doha,Hard,32,A,2013-01-02,20,104620,,,Bolelli S.,R,183.0,ITA,27.2306639288,84.0,623.0,103997,,,Kubot L.,R,190.0,POL,30.6283367556,74.0,675.0,2-6 6-4 6-4,3,R16,110.0,7.0,2.0,68.0,41.0,33.0,12.0,14.0,2.0,6.0,6.0,3.0,85.0,45.0,29.0,22.0,14.0,1.0,5.0
43,3,Doha,Qatar Exxon Mobil Open,2013-01-02,ATP250,Outdoor,Hard,2nd Round,3,Monfils G.,Kohlschreiber P.,77.0,20.0,660.0,1770.0,6.0,4.0,2.0,6.0,6.0,4.0,,,,,2.0,1.0,Completed,2.37,1.53,2.15,1.65,2.2,1.62,2.37,1.66,2.2,1.62,2.45,1.72,2.25,1.61,2013-451,Doha,Hard,32,A,2013-01-02,22,104792,,,Monfils G.,R,193.0,FRA,26.3326488706,77.0,660.0,104259,3.0,,Kohlschreiber P.,R,178.0,GER,29.2101300479,20.0,1770.0,6-4 2-6 6-4,3,R16,124.0,10.0,0.0,94.0,63.0,43.0,15.0,14.0,5.0,7.0,2.0,1.0,85.0,52.0,34.0,22.0,14.0,6.0,8.0
44,3,Doha,Qatar Exxon Mobil Open,2013-01-02,ATP250,Outdoor,Hard,2nd Round,3,Lacko L.,Troicki V.,51.0,38.0,827.0,1055.0,6.0,3.0,7.0,5.0,,,,,,,2.0,0.0,Completed,2.2,1.61,2.08,1.7,2.25,1.57,2.18,1.77,2.25,1.62,2.25,1.77,2.14,1.66,2013-451,Doha,Hard,32,A,2013-01-02,23,105041,,,Lacko L.,R,185.0,SVK,25.1608487337,51.0,827.0,104678,6.0,,Troicki V.,R,193.0,SRB,26.8884325804,38.0,1055.0,6-3 7-5,3,R16,79.0,5.0,2.0,59.0,33.0,26.0,15.0,10.0,0.0,1.0,9.0,1.0,68.0,44.0,27.0,13.0,11.0,5.0,9.0
45,3,Doha,Qatar Exxon Mobil Open,2013-01-02,ATP250,Outdoor,Hard,2nd Round,3,Gasquet R.,Zemlja G.,10.0,55.0,2515.0,782.0,6.0,7.0,6.0,4.0,7.0,6.0,,,,,2.0,1.0,Completed,1.16,5.0,1.18,4.5,1.14,5.0,1.18,5.65,1.17,5.0,1.2,5.65,1.17,4.81,2013-451,Doha,Hard,32,A,2013-01-02,24,104755,2.0,,Gasquet R.,R,185.0,FRA,26.5379876797,10.0,2515.0,104813,,,Zemlja G.,R,183.0,SLO,26.2559890486,55.0,782.0,6-7(7) 6-4 7-6(3),3,R16,164.0,14.0,5.0,117.0,64.0,49.0,31.0,17.0,7.0,8.0,17.0,1.0,126.0,84.0,65.0,17.0,17.0,4.0,6.0
46,3,Doha,Qatar Exxon Mobil Open,2013-01-02,ATP250,Outdoor,Hard,2nd Round,3,Ferrer D.,Kamke T.,5.0,98.0,6505.0,563.0,6.0,3.0,6.0,2.0,,,,,,,2.0,0.0,Completed,1.06,10.0,1.06,8.0,1.06,8.0,1.07,11.25,1.08,7.5,1.08,14.0,1.06,8.82,2013-451,Doha,Hard,32,A,2013-01-02,17,103970,1.0,,Ferrer D.,R,175.0,ESP,30.7488021903,5.0,6505.0,104735,,Q,Kamke T.,R,180.0,GER,26.6146475017,98.0,563.0,6-3 6-2,3,R16,79.0,2.0,0.0,61.0,45.0,28.0,11.0,9.0,5.0,6.0,0.0,1.0,52.0,30.0,21.0,6.0,8.0,2.0,6.0
47,3,Doha,Qatar Exxon Mobil Open,2013-01-03,ATP250,Outdoor,Hard,Quarterfinals,3,Brands D.,Monfils G.,153.0,77.0,367.0,660.0,6.0,1.0,7.0,5.0,,,,,,,2.0,0.0,Completed,4.33,1.2,3.62,1.26,3.5,1.29,4.4,1.26,3.75,1.25,4.55,1.29,3.87,1.24,2013-451,Doha,Hard,32,A,2013-01-03,27,104978,,Q,Brands D.,R,196.0,GER,25.4592744695,153.0,367.0,104792,,,Monfils G.,R,193.0,FRA,26.3326488706,77.0,660.0,6-1 7-5,3,QF,63.0,5.0,1.0,61.0,44.0,34.0,11.0,10.0,1.0,2.0,8.0,4.0,48.0,36.0,24.0,3.0,9.0,1.0,5.0
48,3,Doha,Qatar Exxon Mobil Open,2013-01-03,ATP250,Outdoor,Hard,Quarterfinals,3,Gasquet R.,Lacko L.,10.0,51.0,2515.0,827.0,6.0,1.0,6.0,3.0,,,,,,,2.0,0.0,Completed,1.3,3.4,1.35,3.0,1.25,3.75,1.36,3.48,1.25,3.75,1.36,3.8,1.3,3.41,2013-451,Doha,Hard,32,A,2013-01-03,28,104755,2.0,,Gasquet R.,R,185.0,FRA,26.5379876797,10.0,2515.0,105041,,,Lacko L.,R,185.0,SVK,25.1608487337,51.0,827.0,6-1 6-3,3,QF,71.0,8.0,1.0,51.0,33.0,24.0,9.0,8.0,3.0,4.0,2.0,2.0,58.0,32.0,18.0,8.0,8.0,5.0,10.0
49,3,Doha,Qatar Exxon Mobil Open,2013-01-03,ATP250,Outdoor,Hard,Quarterfinals,3,Ferrer D.,Lorenzi P.,5.0,64.0,6505.0,744.0,6.0,3.0,6.0,0.0,,,,,,,2.0,0.0,Completed,1.02,17.0,1.04,9.0,1.04,9.0,1.04,17.0,1.02,13.0,1.04,21.0,1.03,12.52,2013-451,Doha,Hard,32,A,2013-01-03,25,103970,1.0,,Ferrer D.,R,175.0,ESP,30.7488021903,5.0,6505.0,103893,,,Lorenzi P.,R,183.0,ITA,31.0444900753,64.0,744.0,6-3 6-0,3,QF,62.0,4.0,2.0,45.0,30.0,23.0,10.0,8.0,0.0,0.0,2.0,2.0,49.0,30.0,17.0,4.0,7.0,3.0,7.0
50,3,Doha,Qatar Exxon Mobil Open,2013-01-03,ATP250,Outdoor,Hard,Quarterfinals,3,Davydenko N.,Bolelli S.,44.0,84.0,885.0,623.0,6.0,1.0,6.0,1.0,,,,,,,2.0,0.0,Completed,1.16,5.0,1.2,4.25,1.29,3.5,1.2,5.46,1.22,4.0,1.29,5.46,1.21,4.38,2013-451,Doha,Hard,32,A,2013-01-03,26,103786,,,Davydenko N.,R,178.0,RUS,31.5811088296,44.0,885.0,104620,,,Bolelli S.,R,183.0,ITA,27.2306639288,84.0,623.0,6-1 6-1,3,QF,50.0,0.0,0.0,37.0,27.0,21.0,7.0,7.0,0.0,0.0,0.0,0.0,32.0,20.0,5.0,5.0,7.0,0.0,5.0
51,4,Auckland,Heineken Open,2013-01-07,ATP250,Outdoor,Hard,1st Round,3,Bellucci T.,Goffin D.,32.0,50.0,1112.0,843.0,7.0,6.0,6.0,2.0,,,,,,,2.0,0.0,Completed,2.25,1.57,2.25,1.57,2.25,1.6,2.29,1.69,2.1,1.67,2.4,1.69,2.22,1.63,2013-301,Auckland,Hard,28,A,2013-01-07,3,105064,8.0,,Bellucci T.,L,188.0,BRA,25.0239561944,32.0,1112.0,105676,,,Goffin D.,R,163.0,BEL,22.0862422998,50.0,843.0,7-6(5) 6-2,3,R32,74.0,2.0,0.0,60.0,32.0,20.0,17.0,10.0,1.0,4.0,3.0,2.0,58.0,44.0,27.0,5.0,10.0,0.0,5.0
52,4,Auckland,Heineken Open,2013-01-07,ATP250,Outdoor,Hard,1st Round,3,Malisse X.,Klizan M.,62.0,30.0,746.0,1175.0,7.0,6.0,3.0,6.0,6.0,3.0,,,,,2.0,1.0,Completed,2.2,1.61,2.25,1.67,2.1,1.6,2.24,1.71,2.2,1.62,2.3,1.71,2.18,1.65,2013-301,Auckland,Hard,28,A,2013-01-07,10,103598,,,Malisse X.,R,185.0,BEL,32.4709103354,62.0,746.0,105373,7.0,,Klizan M.,L,190.0,SVK,23.4934976044,30.0,1175.0,7-6(4) 3-6 6-3,3,R32,122.0,13.0,2.0,93.0,51.0,41.0,22.0,15.0,2.0,5.0,5.0,4.0,93.0,51.0,32.0,28.0,15.0,4.0,7.0
53,4,Auckland,Heineken Open,2013-01-07,ATP250,Outdoor,Hard,1st Round,3,Rochus O.,Ramos A.,89.0,51.0,577.0,830.0,6.0,2.0,5.0,7.0,6.0,2.0,,,,,2.0,1.0,Completed,1.66,2.1,1.75,2.0,1.73,2.0,1.7,2.25,1.73,2.0,1.9,2.3,1.74,2.04,2013-301,Auckland,Hard,28,A,2013-01-07,9,103694,,WC,Rochus O.,R,168.0,BEL,31.9698836413,89.0,577.0,105077,,,Ramos A.,L,188.0,ESP,24.9746748802,51.0,830.0,6-2 5-7 6-2,3,R32,134.0,0.0,4.0,89.0,50.0,36.0,21.0,14.0,6.0,9.0,7.0,1.0,96.0,54.0,37.0,17.0,14.0,5.0,11.0
54,4,Auckland,Heineken Open,2013-01-07,ATP250,Outdoor,Hard,1st Round,3,Baker B.,Janowicz J.,59.0,26.0,756.0,1299.0,4.0,6.0,7.0,6.0,6.0,4.0,,,,,2.0,1.0,Completed,2.37,1.53,2.25,1.57,2.25,1.6,2.24,1.71,2.2,1.62,2.56,1.74,2.22,1.63,2013-301,Auckland,Hard,28,A,2013-01-07,7,104548,,,Baker B.,R,190.0,USA,27.6906228611,59.0,756.0,105668,5.0,,Janowicz J.,R,203.0,POL,22.1519507187,26.0,1299.0,4-6 7-6(5) 6-4,3,R32,137.0,2.0,2.0,90.0,61.0,47.0,19.0,16.0,0.0,2.0,11.0,10.0,122.0,72.0,52.0,25.0,16.0,15.0,17.0
55,4,Auckland,Heineken Open,2013-01-07,ATP250,Outdoor,Hard,1st Round,3,Sijsling I.,Haase R.,70.0,54.0,706.0,800.0,3.0,6.0,6.0,3.0,7.0,5.0,,,,,2.0,1.0,Completed,1.44,2.62,1.5,2.2,1.62,2.5,1.55,2.61,1.5,2.5,1.67,2.7,1.52,2.47,2013-301,Auckland,Hard,28,A,2013-01-07,4,104997,,Q,Sijsling I.,R,190.0,NED,25.3908281999,70.0,706.0,104898,,,Haase R.,R,190.0,NED,25.7577002053,54.0,800.0,3-6 6-3 7-5,3,R32,97.0,14.0,1.0,93.0,65.0,49.0,15.0,15.0,1.0,2.0,5.0,1.0,79.0,43.0,38.0,20.0,15.0,3.0,5.0
56,4,Auckland,Heineken Open,2013-01-07,ATP250,Outdoor,Hard,1st Round,3,Lacko L.,Lorenzi P.,48.0,57.0,872.0,769.0,6.0,3.0,6.0,3.0,,,,,,,2.0,0.0,Completed,1.5,2.5,1.55,2.35,1.5,2.5,1.6,2.47,1.5,2.5,1.62,2.68,1.54,2.43,2013-301,Auckland,Hard,28,A,2013-01-07,2,105041,,,Lacko L.,R,185.0,SVK,25.1800136893,48.0,872.0,103893,,,Lorenzi P.,R,183.0,ITA,31.0636550308,57.0,769.0,6-3 6-3,3,R32,70.0,10.0,1.0,51.0,32.0,26.0,13.0,9.0,3.0,3.0,6.0,3.0,68.0,45.0,27.0,12.0,9.0,6.0,9.0
57,4,Auckland,Heineken Open,2013-01-07,ATP250,Outdoor,Hard,1st Round,3,Giraldo S.,Soeda G.,63.0,73.0,743.0,701.0,6.0,1.0,6.0,0.0,,,,,,,2.0,0.0,Completed,2.0,1.72,1.9,1.83,1.83,1.85,2.05,1.85,1.83,1.83,2.26,2.0,1.91,1.83,2013-301,Auckland,Hard,28,A,2013-01-07,11,105053,,,Giraldo S.,R,188.0,COL,25.1143052704,63.0,743.0,104424,,,Soeda G.,R,178.0,JPN,28.3394934976,73.0,701.0,6-1 6-0,3,R32,41.0,4.0,0.0,36.0,29.0,23.0,5.0,7.0,0.0,0.0,0.0,1.0,36.0,20.0,11.0,3.0,6.0,3.0,8.0
58,4,Auckland,Heineken Open,2013-01-08,ATP250,Outdoor,Hard,1st Round,3,Jones G.,Melzer J.,373.0,29.0,108.0,1177.0,7.0,6.0,6.0,2.0,,,,,,,2.0,0.0,Completed,4.33,1.2,3.75,1.25,4.5,1.17,4.29,1.26,4.0,1.2,4.9,1.26,4.11,1.22,2013-301,Auckland,Hard,28,A,2013-01-08,6,105286,,Q,Jones G.,R,190.0,AUS,23.9342915811,373.0,108.0,103781,6.0,,Melzer J.,L,183.0,AUT,31.6303901437,29.0,1177.0,7-6(7) 6-2,3,R32,82.0,11.0,1.0,56.0,32.0,25.0,21.0,10.0,3.0,3.0,4.0,3.0,71.0,51.0,35.0,10.0,10.0,3.0,5.0
59,4,Auckland,Heineken Open,2013-01-08,ATP250,Outdoor,Hard,1st Round,3,Falla A.,Zemlja G.,53.0,56.0,821.0,770.0,6.0,4.0,3.0,1.0,,,,,,,1.0,0.0,Retired,1.61,2.2,1.6,2.25,1.62,2.2,1.7,2.26,1.67,2.1,1.79,2.29,1.65,2.16,2013-301,Auckland,Hard,28,A,2013-01-08,12,104268,,,Falla A.,L,185.0,COL,29.1498973306,53.0,821.0,104813,,,Zemlja G.,R,183.0,SLO,26.2751540041,56.0,770.0,6-4 3-1 RET,3,R32,48.0,6.0,1.0,35.0,25.0,20.0,5.0,7.0,0.0,1.0,5.0,2.0,43.0,25.0,18.0,5.0,7.0,2.0,5.0
60,4,Auckland,Heineken Open,2013-01-08,ATP250,Outdoor,Hard,1st Round,3,Monfils G.,Becker B.,99.0,65.0,555.0,730.0,6.0,7.0,6.0,3.0,6.0,4.0,,,,,2.0,1.0,Completed,1.5,2.5,1.55,2.5,1.5,2.35,1.6,2.49,1.5,2.5,1.62,2.55,1.54,2.41,2013-301,Auckland,Hard,28,A,2013-01-08,5,104792,,WC,Monfils G.,R,193.0,FRA,26.3518138261,99.0,555.0,103794,,Q,Becker B.,R,178.0,GER,31.5619438741,65.0,730.0,6-7(2) 6-3 6-4,3,R32,113.0,19.0,6.0,103.0,54.0,42.0,29.0,16.0,8.0,9.0,5.0,2.0,89.0,53.0,44.0,17.0,15.0,4.0,7.0
61,4,Auckland,Heineken Open,2013-01-08,ATP250,Outdoor,Hard,2nd Round,3,Querrey S.,Rochus O.,22.0,89.0,1650.0,577.0,7.0,5.0,6.0,3.0,,,,,,,2.0,0.0,Completed,1.25,3.75,1.3,3.75,1.25,3.3,1.31,3.85,1.33,3.0,1.35,3.85,1.28,3.51,2013-301,Auckland,Hard,28,A,2013-01-08,18,105023,4.0,,Querrey S.,R,198.0,USA,25.2539356605,22.0,1650.0,103694,,WC,Rochus O.,R,168.0,BEL,31.9698836413,89.0,577.0,7-5 6-3,3,R16,64.0,18.0,5.0,56.0,36.0,34.0,10.0,11.0,0.0,0.0,2.0,1.0,58.0,36.0,25.0,14.0,10.0,5.0,7.0
62,4,Auckland,Heineken Open,2013-01-08,ATP250,Outdoor,Hard,2nd Round,3,Malisse X.,Giraldo S.,62.0,63.0,746.0,743.0,7.0,6.0,6.0,4.0,,,,,,,2.0,0.0,Completed,2.2,1.61,2.15,1.65,2.0,1.73,2.41,1.64,2.0,1.73,2.41,1.77,2.17,1.66,2013-301,Auckland,Hard,28,A,2013-01-08,19,103598,,,Malisse X.,R,185.0,BEL,32.4709103354,62.0,746.0,105053,,,Giraldo S.,R,188.0,COL,25.1143052704,63.0,743.0,7-6(6) 6-4,3,R16,92.0,15.0,3.0,71.0,37.0,33.0,19.0,11.0,0.0,0.0,5.0,1.0,82.0,60.0,40.0,11.0,11.0,5.0,6.0
63,4,Auckland,Heineken Open,2013-01-09,ATP250,Outdoor,Hard,2nd Round,3,Kohlschreiber P.,Falla A.,19.0,53.0,1770.0,821.0,7.0,6.0,4.0,6.0,6.0,3.0,,,,,2.0,1.0,Completed,1.33,3.25,1.3,3.25,1.33,3.3,1.43,3.07,1.33,3.0,1.43,3.4,1.34,3.15,2013-301,Auckland,Hard,28,A,2013-01-09,20,104259,2.0,,Kohlschreiber P.,R,178.0,GER,29.2292950034,19.0,1770.0,104268,,,Falla A.,L,185.0,COL,29.1498973306,53.0,821.0,7-6(4) 4-6 6-3,3,R16,133.0,9.0,4.0,93.0,54.0,41.0,24.0,15.0,3.0,5.0,2.0,2.0,105.0,60.0,37.0,30.0,16.0,3.0,6.0
64,4,Auckland,Heineken Open,2013-01-09,ATP250,Outdoor,Hard,2nd Round,3,Lacko L.,Bellucci T.,48.0,32.0,872.0,1112.0,6.0,3.0,7.0,5.0,,,,,,,2.0,0.0,Completed,2.0,1.72,2,1.75,2.1,1.67,2.08,1.83,2.0,1.73,2.22,1.83,2.02,1.75,2013-301,Auckland,Hard,28,A,2013-01-09,14,105041,,,Lacko L.,R,185.0,SVK,25.1800136893,48.0,872.0,105064,8.0,,Bellucci T.,L,188.0,BRA,25.0239561944,32.0,1112.0,6-3 7-5,3,R16,80.0,7.0,2.0,65.0,43.0,34.0,12.0,10.0,2.0,2.0,4.0,4.0,66.0,38.0,26.0,14.0,11.0,3.0,6.0
65,4,Auckland,Heineken Open,2013-01-09,ATP250,Outdoor,Hard,2nd Round,3,Levine J.,Baker B.,104.0,59.0,530.0,756.0,7.0,5.0,6.0,4.0,,,,,,,2.0,0.0,Completed,1.66,2.1,1.75,1.91,1.8,2.0,1.76,2.2,1.83,1.83,1.91,2.2,1.78,1.98,2013-301,Auckland,Hard,28,A,2013-01-09,17,105028,,Q,Levine J.,L,175.0,CAN,25.2320328542,104.0,530.0,104548,,,Baker B.,R,190.0,USA,27.6906228611,59.0,756.0,7-5 6-4,3,R16,86.0,5.0,4.0,68.0,39.0,29.0,18.0,11.0,2.0,3.0,5.0,1.0,73.0,40.0,25.0,17.0,11.0,7.0,10.0
66,4,Auckland,Heineken Open,2013-01-09,ATP250,Outdoor,Hard,2nd Round,3,Monfils G.,Jones G.,99.0,373.0,555.0,108.0,6.0,4.0,6.0,2.0,,,,,,,2.0,0.0,Completed,1.16,5.0,1.18,4.5,1.2,4.33,1.19,5.34,1.2,4.0,1.23,5.34,1.18,4.69,2013-301,Auckland,Hard,28,A,2013-01-09,16,104792,,WC,Monfils G.,R,193.0,FRA,26.3518138261,99.0,555.0,105286,,Q,Jones G.,R,190.0,AUS,23.9342915811,373.0,108.0,6-4 6-2,3,R16,66.0,3.0,1.0,53.0,27.0,21.0,17.0,9.0,2.0,2.0,1.0,1.0,50.0,34.0,20.0,9.0,9.0,1.0,4.0
67,4,Auckland,Heineken Open,2013-01-09,ATP250,Outdoor,Hard,2nd Round,3,Haas T.,Sijsling I.,21.0,70.0,1681.0,706.0,6.0,3.0,6.0,4.0,,,,,,,2.0,0.0,Completed,1.5,2.5,1.5,2.5,1.4,2.75,1.52,2.74,1.44,2.63,1.59,3.15,1.48,2.59,2013-301,Auckland,Hard,28,A,2013-01-09,15,103163,3.0,,Haas T.,R,188.0,GER,34.765229295,21.0,1681.0,104997,,Q,Sijsling I.,R,190.0,NED,25.3908281999,70.0,706.0,6-3 6-4,3,R16,56.0,4.0,3.0,48.0,30.0,28.0,10.0,10.0,0.0,1.0,5.0,1.0,54.0,34.0,27.0,7.0,9.0,3.0,6.0
68,4,Auckland,Heineken Open,2013-01-09,ATP250,Outdoor,Hard,Quarterfinals,3,Kohlschreiber P.,Malisse X.,19.0,62.0,1770.0,746.0,7.0,6.0,6.0,4.0,,,,,,,2.0,0.0,Completed,1.38,2.87,1.4,2.62,1.44,2.8,1.45,3.01,1.4,2.88,1.45,3.25,1.41,2.81,2013-301,Auckland,Hard,28,A,2013-01-09,24,104259,2.0,,Kohlschreiber P.,R,178.0,GER,29.2292950034,19.0,1770.0,103598,,,Malisse X.,R,185.0,BEL,32.4709103354,62.0,746.0,7-6(6) 6-4,3,QF,79.0,5.0,1.0,64.0,40.0,32.0,19.0,11.0,1.0,1.0,6.0,1.0,62.0,38.0,33.0,13.0,11.0,1.0,2.0
69,4,Auckland,Heineken Open,2013-01-10,ATP250,Outdoor,Hard,Quarterfinals,3,Querrey S.,Levine J.,22.0,104.0,1650.0,530.0,6.0,4.0,7.0,6.0,,,,,,,2.0,0.0,Completed,1.25,3.75,1.25,3.75,1.25,3.75,1.32,3.79,1.29,3.5,1.33,4.1,1.27,3.66,2013-301,Auckland,Hard,28,A,2013-01-10,23,105023,4.0,,Querrey S.,R,198.0,USA,25.2539356605,22.0,1650.0,105028,,Q,Levine J.,L,175.0,CAN,25.2320328542,104.0,530.0,6-4 7-6(5),3,QF,82.0,14.0,1.0,58.0,38.0,32.0,15.0,11.0,0.0,1.0,3.0,4.0,87.0,50.0,34.0,20.0,11.0,6.0,8.0
70,4,Auckland,Heineken Open,2013-01-10,ATP250,Outdoor,Hard,Quarterfinals,3,Ferrer D.,Lacko L.,5.0,48.0,6505.0,872.0,6.0,2.0,6.0,1.0,,,,,,,2.0,0.0,Completed,1.08,8.0,1.08,7.0,1.11,6.0,1.12,7.58,1.1,7.0,1.12,9.3,1.09,7.07,2013-301,Auckland,Hard,28,A,2013-01-10,21,103970,1.0,,Ferrer D.,R,175.0,ESP,30.7679671458,5.0,6505.0,105041,,,Lacko L.,R,185.0,SVK,25.1800136893,48.0,872.0,6-2 6-1,3,QF,54.0,3.0,0.0,46.0,35.0,27.0,7.0,8.0,1.0,1.0,1.0,1.0,41.0,21.0,12.0,9.0,7.0,3.0,7.0
71,4,Auckland,Heineken Open,2013-01-10,ATP250,Outdoor,Hard,Quarterfinals,3,Monfils G.,Haas T.,99.0,21.0,555.0,1681.0,3.0,6.0,7.0,5.0,6.0,3.0,,,,,2.0,1.0,Completed,2.25,1.57,2.25,1.57,2.25,1.6,2.4,1.66,2.2,1.67,2.44,1.67,2.28,1.6,2013-301,Auckland,Hard,28,A,2013-01-10,22,104792,,WC,Monfils G.,R,193.0,FRA,26.3518138261,99.0,555.0,103163,3.0,,Haas T.,R,188.0,GER,34.765229295,21.0,1681.0,3-6 7-5 6-3,3,QF,121.0,19.0,8.0,110.0,62.0,44.0,25.0,15.0,15.0,17.0,5.0,3.0,82.0,53.0,41.0,14.0,15.0,6.0,9.0
72,5,Sydney,Apia International,2013-01-07,ATP250,Outdoor,Hard,1st Round,3,Istomin D.,Duckworth J.,46.0,223.0,897.0,210.0,6.0,7.0,6.0,4.0,7.0,6.0,,,,,2.0,1.0,Completed,1.14,5.5,1.15,5.0,1.17,4.5,1.16,5.94,1.17,4.5,1.22,6.4,1.16,4.95,2013-338,Sydney,Hard,28,A,2013-01-07,4,104797,,,Istomin D.,R,188.0,UZB,26.3353867214,46.0,897.0,105902,,WC,Duckworth J.,R,183.0,AUS,20.9637234771,223.0,210.0,6-7(4) 6-4 7-6(3),3,R32,139.0,11.0,1.0,117.0,83.0,62.0,21.0,17.0,9.0,10.0,13.0,1.0,110.0,69.0,50.0,26.0,17.0,3.0,5.0
